#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
REMOVE_SPECIAL_TITLE_DESC;§Y$CHARACTER$§! loses the title §Y$TITLE$§!\n;§Y$CHARACTER$§! perd le titre de §Y$TITLE$§!\n;§Y$CHARACTER$§! verliert den Titel §Y$TITLE$§!\n;;§Y$CHARACTER$§! pierde el título de §Y$TITLE$§!\n;;;;;;;;x
BOY;boy;garçon;Junge;;niño;;;;;;;;;x
#GIRL;lass;fille;Mädchen;;niña;;;;;;;;;x
employ_soldier;Promote Commander;Promouvoir un commandant;Befehlshaber befördern;;Ascender comandante;;;;;;;;;x
employ_soldier_desc;Promote a soldier from the ranks of your army to lead the troops on the battlefield.;Promouvoir un soldat de votre armée qui dirigera les troupes sur le champ de bataille.;Befördert einen Soldaten aus der Armee zum Kommandanten, der die Truppen in der Schlacht anführt.;;Ascender a un soldado de las filas de tu ejército para que lidere a las tropas en el campo de batalla.;;;;;;;;;x
ISNT_COUNTY_CAPITAL;Is NOT the county capital;N'est pas la capitale du comté;Ist NICHT die Hauptstadt;;NO es la capital del condado;;;;;;;;;x
IS_COUNTY_CAPITAL;Is the county capital;Est la capitale du comté;Ist die Hauptstadt;;Es la capital del condado;;;;;;;;;x
tocharian;Tocharian;tokharienne;Tocharisch;;Tocharian;;;;;;;;;x
no_horse_breeder_desc;There is always demand for fast and strong horses on the steppe.;Dans la steppe, on a toujours besoin de chevaux rapides et forts.;Für schnelle, belastbare Pferde hat man in der Steppe jederzeit eine Verwendung.;;En la estepa siempre hay demanda de caballos fuertes y rápidos.;;;;;;;;;x
TERRAIN_IS;Terrain;Terrain;Gelände;;Terreno;;;;;;;;;x
HORDE_RETTYPE_INDIAN;Elephant Cavalry;Éléphants de cavalerie;Elefantenkavallerie;;Caballería de elefantes;;;;;;;;;x
HORDE_RETTYPE_DESERT;Camel Cavalry;Chameaux de cavalerie;Kamelkavallerie;;Caballería del camellos;;;;;;;;;x
HOLYSITE_UNBUILT;The Holy Site of §Y$SITENAME$§! lacks a Temple Holding;Le lieu saint de §Y$SITENAME$§! ne possède pas de temple;Der Heiligen Stätte in §Y$SITENAME$§! fehlt ein Tempel;;El lugar sagrado de §Y$SITENAME$§! carece de una Posesión de templo;;;;;;;;;x
CALL_ALLY_BLOOD_BROTHERS;\n§YSince you are blood brothers, they cannot refuse.§!;\n§YComme vous êtes frères de sang, ils ne peuvent pas refuser.§!;\n§YDa sie Eure Blutsbrüder sind, können sie nicht ablehnen.§!;;\n§Ya que sois hermanos de sangre, no pueden negarse.§!;;;;;;;;;x
INTERACTION_CALL_TO_WAR_HAS_VALID_TARGET;There must be a war that §Y[Recipient.GetTitledFirstName]§! can be called to;Il doit exister une guerre dans laquelle vous pouvez faire appel à §Y[Recipient.GetTitledFirstName]§!;Es muss ein Krieg herrschen, zu dem §Y[Recipient.GetTitledFirstName]§! gerufen werden kann;;Debe haber una guerra a la que §Y[Recipient.GetTitledFirstName]§! pueda ser llamado;;;;;;;;;x
SUZERAIN_RELATIONSHIP;§Y$SUZERAIN$§! is the suzerain of §Y$TRIBUTARY$§!;§Y$SUZERAIN$§! est le suzerain de §Y$TRIBUTARY$§!;§Y$SUZERAIN$§! ist der Herrscher von §Y$TRIBUTARY$§!.;;§Y$SUZERAIN$§! es el soberano de §Y$TRIBUTARY$§!;;;;;;;;;x
MERC_RIVAL_REASON;\n§Y[GetBestName]§! will not serve you as long as you are rivals.;\n§Y[GetBestName]§! ne vous servira pas tant que durera votre rivalité.;\n§Y[GetBestName]§! wird Euch nicht dienen, solange Ihr Rivalen seid.;;\n§Y[GetBestName]§! no te servirá, mientras seáis rivales.;;;;;;;;;x
MERC_FRIEND_REASON;\n§Y[GetBestName]§! will not serve you while you are fighting [GetPossPronoun] friend, §Y$CHAR$§!.;\n§Y[GetBestName]§! ne vous servira pas car vous combattez son ami, §Y$CHAR$§!.;\n§Y[GetBestName]§! wird Euch nicht dienen, solange Ihr Krieg gegen einen Freund – §Y$CHAR$§! – führt.;;\n§Y[GetBestName]§! no te servirá mientras luches contra [GetPossPronoun] amigo, §Y$CHAR$§!.;;;;;;;;;x
NOMAD_UNUSED_MANPOWER_MODIFIER;Unused Manpower;Effectifs inexploités;Freie Mannstärke;;Mano de obra no usada;;;;;;;;;x
CURRENT_POPULATION;Current Population;Population actuelle;Aktuelle Bevölkerung;;Población actual;;;;;;;;;x
adopt_tribalism_named;Settle as a Tribe in [Root.GetName];Installer votre tribu à [Root.GetName];Als Stamm in [Root.GetName] sesshaft werden;;Asentarse como una tribu en [Root.GetName];;;;;;;;;x
adopt_republicanism_named;Found a Merchant Republic in [Root.GetName];Fonder une république marchande à [Root.GetName];In [Root.GetName] eine Handelsrepublik gründen;;Fundada una república mercante en [Root.GetName];;;;;;;;;x
adopt_feudalism_named;Adopt Feudalism and settle in [Root.GetName];Adopter le féodalisme et s'établir en [Root.GetName];Das Feudalsystem einführen und in [Root.GetName] sesshaft werden;;Adoptar el feudalismo y establecerse en [Root.GetName];;;;;;;;;x
CHRONICLE_NOMAD_FOUNDED_MERCHANT_REPUBLIC;[From.GetDynName] founded a new merchant republic in [From.GetHerHis] domains, leaving nomad life behind.;[From.GetDynName] a fondé une nouvelle république marchande sur ses terres, abandonnant son mode de vie nomade.;[From.GetDynName] gab das Nomadendasein auf und gründete eine neue Handelsrepublik.;;[From.GetDynName]fundó una nueva república mercante en [From.GetHerHis] dominios, dejando la vida nómada.;;;;;;;;;x
nomad_adopt_republicanism;Found Merchant Republic;Fonder une république marchande;Handelsrepublik gründen;;Fundada república mercante;;;;;;;;;x
nomad_adopt_republicanism_named;Found a Merchant Republic in [Root.GetName];Fonder une république marchande en [Root.GetName];In [Root.GetName] eine Handelsrepublik gründen;;Fundó una república mercante en [Root.GetName];;;;;;;;;x
nomad_adopt_republicanism_desc;I can choose to leave behind my nomad way of life and found a Merchant Republic.;Je peux choisir d'abandonner mon mode de vie nomade et de fonder une république marchande.;Ich kann das Nomadenleben hinter mir lassen und eine Handelsrepublik gründen.;;Puedo elegir dejar atrás mi forma de vida nómada y fundar una república mercante.;;;;;;;;;x
SET_TITLE_NOMAD_EFFECT;§Y$TITLE$§! becomes a nomad title.\n;§Y$TITLE$§! devient un titre nomade.\n;§Y$TITLE$§! wird zu einem Nomadentitel.\n;;§Y$TITLE$§!se convierte en un título nómada.\n;;;;;;;;x
UNSET_TITLE_NOMAD_EFFECT;§Y$TITLE$§! will no longer be a nomad title.\n;§Y$TITLE$§! ne sera plus un titre nomade.\n;§Y$TITLE$§! wird kein Nomadentitel mehr sein.\n;; §Y$TITLE$§! ya no será un título nómada.\n;;;;;;;;x
GLOBAL_MODIFIER_TRADE_ROUTE_WEALTH;Global Trade Route Wealth for Trade Posts;Richesse globale de la route commerciale pour les comptoirs;Globaler Handelsroutenreichtum für Handelsposten;;Riqueza de ruta comercial global para los puestos de comercio;;;;;;;;x
GLOBAL_MODIFIER_TRADE_ROUTE_VALUE;Global Trade Route Income for Trade Posts;Revenus globaux de la route commerciale pour les comptoirs;Globales Handelsrouteneinkommen für Handelsposten;;ingresos de ruta comercial global para los puestos de comercio;;;;;;;;x
GLOBAL_MODIFIER_TRADEVALUE;Global Trade Value in Trade Posts;Valeur marchande globale dans les comptoirs;Globaler Handelswert in den Handelsposten;;Valor del comercio global en los puestos de comercio;;;;;;;;x
HAS_COUNTY_CAPITAL;Has a County Capital;Possède une capitale de comté;Hat eine Hauptstadt;;Tiene una capital de condado;;;;;;;;x
HASNT_COUNTY_CAPITAL;Does NOT have a County Capital;Ne possède pas de capitale de comté;Hat KEINE Hauptstadt;;NO tiene una capital de condado;;;;;;;;x
INTER_REALM_LOOTING;Internal Looting;Pillages internes;Innere Plünderung;;Saqueo Interno;;;;;;;;x
INTER_REALM_LOOTING_DESC;Any gold that this unit loots will be added to its owner's treasury directly, since it is raiding in its own realm.;Tout or que cette unité pillera sera directement ajouté à la trésorerie de son propriétaire car elle pille dans son propre pays.;Sämtliches Gold, das von dieser Einheit geplündert wird, wird direkt dem Besitzer gutgeschrieben, weil die Plünderungen innerhalb des eigenen Reiches geschehen.;;Todo oro que saquee esta unidad se añadirá directamente al tesoro de su propietario, ya que está asaltando en su propio reino.;;;;;;;;x
nomad_settle_conversion_tooltip;Due to your population size, additional provinces may be converted to [From.Culture.GetName] culture and the [From.Religion.GetName] faith.\n;En raison de votre population, de nouvelles provinces peuvent être converties à la culture [From.Culture.GetName] et à la religion [From.Religion.GetName].\n;Aufgrund der Größe Eurer Bevölkerung können zusätzliche Provinzen zur [From.Culture.GetName]en Kultur und zum [From.Religion.GetName]en Glauben konvertiert werden.\n;;Debido a su tamaño de población, otras provincias se pueden convertir a la cultura [From.Culture.GetName] y la fe [From.Religion.GetName].\n;;;;;;;;x
is_not_busy_trigger_tooltip;Is NOT busy with Feasting, Hunting, Travel or other Special Activities\n;N'est pas en train de festoyer, chasser, voyager ou de pratiquer une autre activité spéciale\n;Geht KEINEN Festmahlen, Jagden, Reisen oder anderen Sonderaktivitäten nach\n;;NO está ocupado con festines, caza, viajes u otras actividades especiales\n;;;;;;;;x
ISNT_NOMADIC;Is NOT Nomadic;N'est pas nomade;Ist KEIN Nomade;;NO es nómada;;;;;;;;x
REALM_PROVINCE_STARTS;Any Realm Province;Toute province du pays;Beliebige Reichsprovinz;;Cualquier provincia del reino;;;;;;;;x
NOT_REALM_PROVINCE_STARTS;No Realm Province;Aucune province du pays;Keine Reichsprovinz;;Ninguna provincia del reino;;;;;;;;x
EVTDESC6061;I woke this morning feeling much better. It seems that my illness has passed.;Je me sentais beaucoup mieux en me réveillant ce matin. Il semble que j'ai vaincu la maladie.;Heute Morgen, als ich erwachte, fühlte ich mich schon wesentlich besser. Wie mir scheint, ist die Krankheit ausgestanden.;;Desperté esta mañana sintiéndome mucho mejor. Parece que mi enfermedad ha pasado.;;;;;;;;x
choose_warhorse_nomad;Choose a Warhorse;Choisir un cheval de guerre;Wählt ein Schlachtross;;Elegir un caballo de batalla;;;;;;;;x
choose_warhorse_nomad_desc;It is fitting for a strong [Root.Culture.GetName] ruler to have a strong horse. I can go out and choose a personal warhorse from the herd. If I choose to do so, I should also invest in suitably impressive equipment for it.;Tout bon souverain [Root.GetCultureMasc] doit avoir un bon cheval. Je pourrais m'en choisir un parmi les bêtes du troupeau. Dans ce cas, il faudrait également que j'investisse dans un équipement suffisamment impressionnant.;Für einen starken [Root.Culture.GetName]en Herrscher ist es wichtig, ein starkes Ross sein Eigen zu nennen. Ich kann mich aufmachen und mir aus der Herde ein passendes Schlachtross aussuchen. Wenn ich mich dazu entschließe, sollte ich mich außerdem um eine standesgemäße Ausrüstung kümmern.;;Es apropiado que un gobernante [Root.Culture.GetName] fuerte tenga un caballo fuerte. Puedo salir y elegir un caballo de batalla personal de la manada. Si decido hacerlo, también debería invertir en un equipo apropiadamente impresionante para ello.;;;;;;;;x
nomad_acquires_warhorse_tooltip;Proceed to choose a horse.;Choisir un cheval;Weiter zur Auswahl des Pferdes.;;Procede a elegir un caballo.;;;;;;;;x
nomad_warhorse;Impressive Warhorse;Cheval de guerre impressionnant;Imposantes Schlachtross;;Impresionante caballo de guerra;;;;;;;;x
nomad_warhorse_desc;This character has chosen a particularly impressive horse as [GetHerHis] personal mount, granting [GetHerHim] additional prestige.;Ce personnage possède une monture personnelle particulièrement impressionnante, ce qui lui donne du prestige supplémentaire.;Diese Person nennt ein besonders imposantes Schlachtross ihr Eigen und erhält durch dieses persönliche Reittier zusätzliches Prestige.;;Este personaje ha elegido un caballo particularmente impresionante como [GetHerHis] montura personal, concediéndo [GetHerHim] prestigio adicional;;;;;;;;x
#;;;;;;;;;;;;;;x
