#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
## PRONOUNS
String_Culture_bulgarian_PlMasc;_;bulgares;;;;;;;;;;;;x
String_Culture_castillan_Fem;_;castillane;;;;;;;;;;;;x
String_Culture_castillan_Masc;_;castillan;;;;;;;;;;;;x
String_Culture_castillan_PlFem;_;castillanes;;;;;;;;;;;;x
String_Culture_castillan_PlMasc;_;castillans;;;;;;;;;;;;x
String_Culture_catalan_Fem;_;catalane;;;;;;;;;;;;x
String_Culture_catalan_Masc;_;catalan;;;;;;;;;;;;x
String_Culture_catalan_PlFem;_;catalanes;;;;;;;;;;;;x
String_Culture_catalan_PlMasc;_;catalans;;;;;;;;;;;;x
String_Culture_croatian_Fem;_;croate;;;;;;;;;;;;x
String_Culture_croatian_Masc;_;croate;;;;;;;;;;;;x
String_Culture_croatian_PlFem;_;croates;;;;;;;;;;;;x
String_Culture_croatian_PlMasc;_;croates;;;;;;;;;;;;x
String_Culture_cuman_Fem;_;coumane;;;;;;;;;;;;x
String_Culture_cuman_Masc;_;couman;;;;;;;;;;;;x
String_Culture_cuman_PlFem;_;coumanes;;;;;;;;;;;;x
String_Culture_cuman_PlMasc;_;coumans;;;;;;;;;;;;x
String_Culture_danish_Fem;_;danoise;;;;;;;;;;;;x
String_Culture_danish_Masc;_;danois;;;;;;;;;;;;x
String_Culture_danish_PlFem;_;danoises;;;;;;;;;;;;x
String_Culture_danish_PlMasc;_;danois;;;;;;;;;;;;x
String_Culture_dutch_Fem;_;hollandaise;;;;;;;;;;;;x
String_Culture_dutch_Masc;_;hollandais;;;;;;;;;;;;x
String_Culture_dutch_PlFem;_;hollandaises;;;;;;;;;;;;x
String_Culture_dutch_PlMasc;_;hollandais;;;;;;;;;;;;x
String_Culture_egyptian_arabic_Fem;_;égyptienne;;;;;;;;;;;;x
String_Culture_egyptian_arabic_Masc;_;égyptien;;;;;;;;;;;;x
String_Culture_egyptian_arabic_PlFem;_;égyptiennes;;;;;;;;;;;;x
String_Culture_egyptian_arabic_PlMasc;_;égyptiens;;;;;;;;;;;;x
String_Culture_english_Fem;_;anglaise;;;;;;;;;;;;x
String_Culture_english_Masc;_;anglais;;;;;;;;;;;;x
String_Culture_english_PlFem;_;anglaises;;;;;;;;;;;;x
String_Culture_english_PlMasc;_;anglais;;;;;;;;;;;;x
String_Culture_ethiopian_Fem;_;éthiopienne;;;;;;;;;;;;x
String_Culture_ethiopian_Masc;_;éthiopien;;;;;;;;;;;;x
String_Culture_ethiopian_PlFem;_;éthiopiennes;;;;;;;;;;;;x
String_Culture_ethiopian_PlMasc;_;éthiopiens;;;;;;;;;;;;x
String_Culture_finnish_Fem;_;finnoise;;;;;;;;;;;;x
String_Culture_finnish_Masc;_;finnois;;;;;;;;;;;;x
String_Culture_finnish_PlFem;_;finnoises;;;;;;;;;;;;x
String_Culture_finnish_PlMasc;_;finnois;;;;;;;;;;;;x
String_Culture_frankish_Fem;_;française;;;;;;;;;;;;x
String_Culture_frankish_Masc;_;français;;;;;;;;;;;;x
String_Culture_frankish_PlFem;_;françaises;;;;;;;;;;;;x
String_Culture_frankish_PlMasc;_;français;;;;;;;;;;;;x
String_Culture_frisian_Fem;_;frisonne;;;;;;;;;;;;x
String_Culture_frisian_Masc;_;frison;;;;;;;;;;;;x
String_Culture_frisian_PlFem;_;frisonnes;;;;;;;;;;;;x
String_Culture_frisian_PlMasc;_;frisons;;;;;;;;;;;;x
String_Culture_georgian_Fem;_;géorgienne;;;;;;;;;;;;x
String_Culture_georgian_Masc;_;géorgien;;;;;;;;;;;;x
String_Culture_georgian_PlFem;_;géorgiennes;;;;;;;;;;;;x
String_Culture_georgian_PlMasc;_;géorgiens;;;;;;;;;;;;x
String_Culture_german_Fem;_;allemande;;;;;;;;;;;;x
String_Culture_german_Masc;_;allemand;;;;;;;;;;;;x
String_Culture_german_PlFem;_;allemandes;;;;;;;;;;;;x
String_Culture_german_PlMasc;_;allemands;;;;;;;;;;;;x
String_Culture_greek_Fem;_;grecque;;;;;;;;;;;;x
String_Culture_greek_Masc;_;grec;;;;;;;;;;;;x
String_Culture_greek_PlFem;_;grecques;;;;;;;;;;;;x
String_Culture_greek_PlMasc;_;grecs;;;;;;;;;;;;x
String_Culture_gujurati_Fem;_;gujarati;;;;;;;;;;;;x
String_Culture_gujurati_Masc;_;gujarati;;;;;;;;;;;;x
String_Culture_gujurati_PlFem;_;gujaratis;;;;;;;;;;;;x
String_Culture_gujurati_PlMasc;_;gujaratis;;;;;;;;;;;;x
String_Culture_han_Fem;_;han;;;;;;;;;;;;x
String_Culture_han_Masc;_;han;;;;;;;;;;;;x
String_Culture_han_PlFem;_;hans;;;;;;;;;;;;x
String_Culture_han_PlMasc;_;hans;;;;;;;;;;;;x
String_Culture_hindustani_Fem;_;hindoustanaise;;;;;;;;;;;;x
String_Culture_hindustani_Masc;_;hindoustanais;;;;;;;;;;;;x
String_Culture_hindustani_PlFem;_;hindoustanaises;;;;;;;;;;;;x
String_Culture_hindustani_PlMasc;_;hindoustanais;;;;;;;;;;;;x
String_Culture_horse_Fem;_;chevaline;;;;;;;;;;;;x
String_Culture_horse_Masc;_;chevalin;;;;;;;;;;;;x
String_Culture_horse_PlFem;_;chevalines;;;;;;;;;;;;x
String_Culture_horse_PlMasc;_;chevalins;;;;;;;;;;;;x
String_Culture_hungarian_Fem;_;hongroise;;;;;;;;;;;;x
String_Culture_hungarian_Masc;_;hongrois;;;;;;;;;;;;x
String_Culture_hungarian_PlFem;_;hongroises;;;;;;;;;;;;x
String_Culture_hungarian_PlMasc;_;hongrois;;;;;;;;;;;;x
String_Culture_ilmenian_Fem;_;ilmenienne;;;;;;;;;;;;x
String_Culture_ilmenian_Masc;_;ilmenien;;;;;;;;;;;;x
String_Culture_ilmenian_PlFem;_;ilmeniennes;;;;;;;;;;;;x
String_Culture_ilmenian_PlMasc;_;ilmeniens;;;;;;;;;;;;x
String_Culture_irish_Fem;_;irlandaise;;;;;;;;;;;;x
String_Culture_irish_Masc;_;irlandais;;;;;;;;;;;;x
String_Culture_irish_PlFem;_;irlandaises;;;;;;;;;;;;x
String_Culture_irish_PlMasc;_;irlandais;;;;;;;;;;;;x
String_Culture_italian_Fem;_;italienne;;;;;;;;;;;;x
String_Culture_italian_Masc;_;italien;;;;;;;;;;;;x
String_Culture_italian_PlFem;_;italiennes;;;;;;;;;;;;x
String_Culture_italian_PlMasc;_;italiens;;;;;;;;;;;;x
String_Culture_jurchen_Fem;_;jürchen;;;;;;;;;;;;x
String_Culture_jurchen_Masc;_;jürchen;;;;;;;;;;;;x
String_Culture_jurchen_PlFem;_;jürchens;;;;;;;;;;;;x
String_Culture_jurchen_PlMasc;_;jürchens;;;;;;;;;;;;x
String_Culture_kannada_Fem;_;kannada;;;;;;;;;;;;x
String_Culture_kannada_Masc;_;kannada;;;;;;;;;;;;x
String_Culture_kannada_PlFem;_;kannadas;;;;;;;;;;;;x
String_Culture_kannada_PlMasc;_;kannadas;;;;;;;;;;;;x
String_Culture_karluk_Fem;_;karlouke;;;;;;;;;;;;x
String_Culture_karluk_Masc;_;karlouk;;;;;;;;;;;;x
String_Culture_karluk_PlFem;_;karloukes;;;;;;;;;;;;x
String_Culture_karluk_PlMasc;_;karlouks;;;;;;;;;;;;x
String_Culture_khanty_Fem;_;khante;;;;;;;;;;;;x
String_Culture_khanty_Masc;_;khante;;;;;;;;;;;;x
String_Culture_khanty_PlFem;_;khantes;;;;;;;;;;;;x
String_Culture_khanty_PlMasc;_;khantes;;;;;;;;;;;;x
String_Culture_khazar_Fem;_;khazare;;;;;;;;;;;;x
String_Culture_khazar_Masc;_;khazar;;;;;;;;;;;;x
String_Culture_khazar_PlFem;_;khazares;;;;;;;;;;;;x
String_Culture_khazar_PlMasc;_;khazars;;;;;;;;;;;;x
String_Culture_khitan_Fem;_;khitane;;;;;;;;;;;;x
String_Culture_khitan_Masc;_;khitan;;;;;;;;;;;;x
String_Culture_khitan_PlFem;_;khitanes;;;;;;;;;;;;x
String_Culture_khitan_PlMasc;_;khitans;;;;;;;;;;;;x
String_Culture_kirghiz_Fem;_;kirghize;;;;;;;;;;;;x
String_Culture_kirghiz_Masc;_;kirghize;;;;;;;;;;;;x
String_Culture_kirghiz_PlFem;_;kirghizes;;;;;;;;;;;;x
String_Culture_kirghiz_PlMasc;_;kirghizes;;;;;;;;;;;;x
String_Culture_komi_Fem;_;komie;;;;;;;;;;;;x
String_Culture_komi_Masc;_;komi;;;;;;;;;;;;x
String_Culture_komi_PlFem;_;komies;;;;;;;;;;;;x
String_Culture_komi_PlMasc;_;komis;;;;;;;;;;;;x
String_Culture_kurdish_Fem;_;kurde;;;;;;;;;;;;x
String_Culture_kurdish_Masc;_;kurde;;;;;;;;;;;;x
String_Culture_kurdish_PlFem;_;kurdes;;;;;;;;;;;;x
String_Culture_kurdish_PlMasc;_;kurdes;;;;;;;;;;;;x
String_Culture_lappish_Fem;_;same;;;;;;;;;;;;x
String_Culture_lappish_Masc;_;same;;;;;;;;;;;;x
String_Culture_lappish_PlFem;_;sames;;;;;;;;;;;;x
String_Culture_lappish_PlMasc;_;sames;;;;;;;;;;;;x
String_Culture_lettigallish_Fem;_;latgaline;;;;;;;;;;;;x
String_Culture_lettigallish_Masc;_;latgalin;;;;;;;;;;;;x
String_Culture_lettigallish_PlFem;_;latgalines;;;;;;;;;;;;x
String_Culture_lettigallish_PlMasc;_;latgalins;;;;;;;;;;;;x
String_Culture_levantine_arabic_Fem;_;levantine;;;;;;;;;;;;x
String_Culture_levantine_arabic_Masc;_;levantin;;;;;;;;;;;;x
String_Culture_levantine_arabic_PlFem;_;levantines;;;;;;;;;;;;x
String_Culture_levantine_arabic_PlMasc;_;levantins;;;;;;;;;;;;x
String_Culture_lithuanian_Fem;_;lituanienne;;;;;;;;;;;;x
String_Culture_lithuanian_Masc;_;lituanien;;;;;;;;;;;;x
String_Culture_lithuanian_PlFem;_;lituaniennes;;;;;;;;;;;;x
String_Culture_lithuanian_PlMasc;_;lituaniens;;;;;;;;;;;;x
String_Culture_lombard_Fem;_;lombarde;;;;;;;;;;;;x
String_Culture_lombard_Masc;_;lombard;;;;;;;;;;;;x
String_Culture_lombard_PlFem;_;lombardes;;;;;;;;;;;;x
String_Culture_lombard_PlMasc;_;lombards;;;;;;;;;;;;x
String_Culture_maghreb_arabic_Fem;_;berbère;;;;;;;;;;;;x
String_Culture_maghreb_arabic_Masc;_;berbère;;;;;;;;;;;;x
String_Culture_maghreb_arabic_PlFem;_;berbères;;;;;;;;;;;;x
String_Culture_maghreb_arabic_PlMasc;_;berbères;;;;;;;;;;;;x
String_Culture_manden_Fem;_;mandée;;;;;;;;;;;;x
String_Culture_manden_Masc;_;mandé;;;;;;;;;;;;x
String_Culture_manden_PlFem;_;mandées;;;;;;;;;;;;x
String_Culture_manden_PlMasc;_;mandés;;;;;;;;;;;;x
String_Culture_marathi_Fem;_;marathi;;;;;;;;;;;;x
String_Culture_marathi_Masc;_;marathi;;;;;;;;;;;;x
String_Culture_marathi_PlFem;_;marathis;;;;;;;;;;;;x
String_Culture_marathi_PlMasc;_;marathis;;;;;;;;;;;;x
String_Culture_mongol_Fem;_;mongole;;;;;;;;;;;;x
String_Culture_mongol_Masc;_;mongol;;;;;;;;;;;;x
String_Culture_mongol_PlFem;_;mongoles;;;;;;;;;;;;x
String_Culture_mongol_PlMasc;_;mongols;;;;;;;;;;;;x
String_Culture_mordvin_Fem;_;mordvine;;;;;;;;;;;;x
String_Culture_mordvin_Masc;_;mordvin;;;;;;;;;;;;x
String_Culture_mordvin_PlFem;_;mordvines;;;;;;;;;;;;x
String_Culture_mordvin_PlMasc;_;mordvins;;;;;;;;;;;;x
String_Culture_nahuatl_Fem;_;nahua;;;;;;;;;;;;x
String_Culture_nahuatl_Masc;_;nahua;;;;;;;;;;;;x
String_Culture_nahuatl_PlFem;_;nahuas;;;;;;;;;;;;x
String_Culture_nahuatl_PlMasc;_;nahuas;;;;;;;;;;;;x
String_Culture_nepali_Fem;_;népalaise;;;;;;;;;;;;x
String_Culture_nepali_Masc;_;népalais;;;;;;;;;;;;x
String_Culture_nepali_PlFem;_;népalaises;;;;;;;;;;;;x
String_Culture_nepali_PlMasc;_;népalais;;;;;;;;;;;;x
String_Culture_norman_Fem;_;normande;;;;;;;;;;;;x
String_Culture_norman_Masc;_;normand;;;;;;;;;;;;x
String_Culture_norman_PlFem;_;normandes;;;;;;;;;;;;x
String_Culture_norman_PlMasc;_;normands;;;;;;;;;;;;x
String_Culture_norse_Fem;_;nordique;;;;;;;;;;;;x
String_Culture_norse_Masc;_;nordique;;;;;;;;;;;;x
String_Culture_norse_PlFem;_;nordiques;;;;;;;;;;;;x
String_Culture_norse_PlMasc;_;nordiques;;;;;;;;;;;;x
String_Culture_norwegian_Fem;_;norvégienne;;;;;;;;;;;;x
String_Culture_norwegian_Masc;_;norvégien;;;;;;;;;;;;x
String_Culture_norwegian_PlFem;_;norvégiennes;;;;;;;;;;;;x
String_Culture_norwegian_PlMasc;_;norvégiens;;;;;;;;;;;;x
String_Culture_nubian_Fem;_;nubienne;;;;;;;;;;;;x
String_Culture_nubian_Masc;_;nubien;;;;;;;;;;;;x
String_Culture_nubian_PlFem;_;nubiennes;;;;;;;;;;;;x
String_Culture_nubian_PlMasc;_;nubiens;;;;;;;;;;;;x
String_Culture_occitan_Fem;_;occitane;;;;;;;;;;;;x
String_Culture_occitan_Masc;_;occitan;;;;;;;;;;;;x
String_Culture_occitan_PlFem;_;occitanes;;;;;;;;;;;;x
String_Culture_occitan_PlMasc;_;occitans;;;;;;;;;;;;x
String_Culture_old_frankish_Fem;_;franque;;;;;;;;;;;;x
String_Culture_old_frankish_Masc;_;franc;;;;;;;;;;;;x
String_Culture_old_frankish_PlFem;_;franques;;;;;;;;;;;;x
String_Culture_old_frankish_PlMasc;_;francs;;;;;;;;;;;;x
String_Culture_old_saxon_Fem;_;saxonne;;;;;;;;;;;;x
String_Culture_old_saxon_Masc;_;saxon;;;;;;;;;;;;x
String_Culture_old_saxon_PlFem;_;saxonnes;;;;;;;;;;;;x
String_Culture_old_saxon_PlMasc;_;saxons;;;;;;;;;;;;x
String_Culture_oriya_Fem;_;oriya;;;;;;;;;;;;x
String_Culture_oriya_Masc;_;oriya;;;;;;;;;;;;x
String_Culture_oriya_PlFem;_;oriyas;;;;;;;;;;;;x
String_Culture_oriya_PlMasc;_;oriyas;;;;;;;;;;;;x
String_Culture_panjabi_Fem;_;pendjabi;;;;;;;;;;;;x
String_Culture_panjabi_Masc;_;pendjabi;;;;;;;;;;;;x
String_Culture_panjabi_PlFem;_;pendjabis;;;;;;;;;;;;x
String_Culture_panjabi_PlMasc;_;pendjabis;;;;;;;;;;;;x
String_Culture_pecheneg_Fem;_;petchénègue;;;;;;;;;;;;x
String_Culture_pecheneg_Masc;_;petchénègue;;;;;;;;;;;;x
String_Culture_pecheneg_PlFem;_;petchénègues;;;;;;;;;;;;x
String_Culture_pecheneg_PlMasc;_;petchénègues;;;;;;;;;;;;x
String_Culture_persian_Fem;_;perse;;;;;;;;;;;;x
String_Culture_persian_Masc;_;perse;;;;;;;;;;;;x
String_Culture_persian_PlFem;_;perses;;;;;;;;;;;;x
String_Culture_persian_PlMasc;_;perses;;;;;;;;;;;;x
String_Culture_pictish_Fem;_;picte;;;;;;;;;;;;x
String_Culture_pictish_Masc;_;picte;;;;;;;;;;;;x
String_Culture_pictish_PlFem;_;pictes;;;;;;;;;;;;x
String_Culture_pictish_PlMasc;_;pictes;;;;;;;;;;;;x
String_Culture_polish_Fem;_;polonaise;;;;;;;;;;;;x
String_Culture_polish_Masc;_;polonais;;;;;;;;;;;;x
String_Culture_polish_PlFem;_;polonaises;;;;;;;;;;;;x
String_Culture_polish_PlMasc;_;polonais;;;;;;;;;;;;x
String_Culture_pommeranian_Fem;_;poméranienne;;;;;;;;;;;;x
String_Culture_pommeranian_Masc;_;poméranien;;;;;;;;;;;;x
String_Culture_pommeranian_PlFem;_;poméraniennes;;;;;;;;;;;;x
String_Culture_pommeranian_PlMasc;_;poméraniens;;;;;;;;;;;;x
String_Culture_portuguese_Fem;_;portugaise;;;;;;;;;;;;x
String_Culture_portuguese_Masc;_;portugais;;;;;;;;;;;;x
String_Culture_portuguese_PlFem;_;portugaises;;;;;;;;;;;;x
String_Culture_portuguese_PlMasc;_;portugais;;;;;;;;;;;;x
String_Culture_prussian_Fem;_;prussienne;;;;;;;;;;;;x
String_Culture_prussian_Masc;_;prussien;;;;;;;;;;;;x
String_Culture_prussian_PlFem;_;prussiennes;;;;;;;;;;;;x
String_Culture_prussian_PlMasc;_;prussiens;;;;;;;;;;;;x
String_Culture_rajput_Fem;_;rajput;;;;;;;;;;;;x
String_Culture_rajput_Masc;_;rajput;;;;;;;;;;;;x
String_Culture_rajput_PlFem;_;rajputs;;;;;;;;;;;;x
String_Culture_rajput_PlMasc;_;rajputs;;;;;;;;;;;;x
String_Culture_roman_Fem;_;romaine;;;;;;;;;;;;x
String_Culture_roman_Masc;_;romain;;;;;;;;;;;;x
String_Culture_roman_PlFem;_;romaines;;;;;;;;;;;;x
String_Culture_roman_PlMasc;_;romains;;;;;;;;;;;;x
String_Culture_romanian_Fem;_;valaque;;;;;;;;;;;;x
String_Culture_romanian_Masc;_;valaque;;;;;;;;;;;;x
String_Culture_romanian_PlFem;_;valaques;;;;;;;;;;;;x
String_Culture_romanian_PlMasc;_;valaques;;;;;;;;;;;;x
String_Culture_russian_Fem;_;russe;;;;;;;;;;;;x
String_Culture_russian_Masc;_;russe;;;;;;;;;;;;x
String_Culture_russian_PlFem;_;russes;;;;;;;;;;;;x
String_Culture_russian_PlMasc;_;russes;;;;;;;;;;;;x
String_Culture_saka_Fem;_;saka;;;;;;;;;;;;x
String_Culture_saka_Masc;_;saka;;;;;;;;;;;;x
String_Culture_saka_PlFem;_;sakas;;;;;;;;;;;;x
String_Culture_saka_PlMasc;_;sakas;;;;;;;;;;;;x
String_Culture_samoyed_Fem;_;nénètse;;;;;;;;;;;;x
String_Culture_samoyed_Masc;_;nénètse;;;;;;;;;;;;x
String_Culture_samoyed_PlFem;_;nénètses;;;;;;;;;;;;x
String_Culture_samoyed_PlMasc;_;nénètses;;;;;;;;;;;;x
String_Culture_saxon_Fem;_;anglo-saxonne;;;;;;;;;;;;x
String_Culture_saxon_Masc;_;anglo-saxon;;;;;;;;;;;;x
String_Culture_saxon_PlFem;_;anglo-saxonnes;;;;;;;;;;;;x
String_Culture_saxon_PlMasc;_;anglo-saxons;;;;;;;;;;;;x
String_Culture_scottish_Fem;_;écossaise;;;;;;;;;;;;x
String_Culture_scottish_Masc;_;écossais;;;;;;;;;;;;x
String_Culture_scottish_PlFem;_;écossaises;;;;;;;;;;;;x
String_Culture_scottish_PlMasc;_;écossais;;;;;;;;;;;;x
String_Culture_sephardi_Fem;_;séfarade;;;;;;;;;;;;x
String_Culture_sephardi_Masc;_;séfarade;;;;;;;;;;;;x
String_Culture_sephardi_PlFem;_;séfarades;;;;;;;;;;;;x
String_Culture_sephardi_PlMasc;_;séfarades;;;;;;;;;;;;x
String_Culture_serbian_Fem;_;serbe;;;;;;;;;;;;x
String_Culture_serbian_Masc;_;serbe;;;;;;;;;;;;x
String_Culture_serbian_PlFem;_;serbes;;;;;;;;;;;;x
String_Culture_serbian_PlMasc;_;serbes;;;;;;;;;;;;x
String_Culture_severian_Fem;_;sévériane;;;;;;;;;;;;x
String_Culture_severian_Masc;_;sévériane;;;;;;;;;;;;x
String_Culture_severian_PlFem;_;sévérianes;;;;;;;;;;;;x
String_Culture_severian_PlMasc;_;sévérianes;;;;;;;;;;;;x
String_Culture_sindhi_Fem;_;sindhi;;;;;;;;;;;;x
String_Culture_sindhi_Masc;_;sindhi;;;;;;;;;;;;x
String_Culture_sindhi_PlFem;_;sindhis;;;;;;;;;;;;x
String_Culture_sindhi_PlMasc;_;sindhis;;;;;;;;;;;;x
String_Culture_sinhala_Fem;_;sinhala;;;;;;;;;;;;x
String_Culture_sinhala_Masc;_;sinhala;;;;;;;;;;;;x
String_Culture_sinhala_PlFem;_;sinhalas;;;;;;;;;;;;x
String_Culture_sinhala_PlMasc;_;sinhalas;;;;;;;;;;;;x
String_Culture_sogdian_Fem;_;sogdienne;;;;;;;;;;;;x
String_Culture_sogdian_Masc;_;sogdien;;;;;;;;;;;;x
String_Culture_sogdian_PlFem;_;sogdiennes;;;;;;;;;;;;x
String_Culture_sogdian_PlMasc;_;sogdiens;;;;;;;;;;;;x
String_Culture_somali_Fem;_;somalienne;;;;;;;;;;;;x
String_Culture_somali_Masc;_;somalien;;;;;;;;;;;;x
String_Culture_somali_PlFem;_;somaliennes;;;;;;;;;;;;x
String_Culture_somali_PlMasc;_;somaliens;;;;;;;;;;;;x
String_Culture_suebi_Fem;_;suève;;;;;;;;;;;;x
String_Culture_suebi_Masc;_;suève;;;;;;;;;;;;x
String_Culture_suebi_PlFem;_;suèves;;;;;;;;;;;;x
String_Culture_suebi_PlMasc;_;suèves;;;;;;;;;;;;x
String_Culture_swedish_Fem;_;suédoise;;;;;;;;;;;;x
String_Culture_swedish_Masc;_;suédois;;;;;;;;;;;;x
String_Culture_swedish_PlFem;_;suédoises;;;;;;;;;;;;x
String_Culture_swedish_PlMasc;_;suédois;;;;;;;;;;;;x
String_Culture_tamil_Fem;_;tamoule;;;;;;;;;;;;x
String_Culture_tamil_Masc;_;tamoul;;;;;;;;;;;;x
String_Culture_tamil_PlFem;_;tamoules;;;;;;;;;;;;x
String_Culture_tamil_PlMasc;_;tamouls;;;;;;;;;;;;x
String_Culture_tangut_Fem;_;tangoute;;;;;;;;;;;;x
String_Culture_tangut_Masc;_;tangout;;;;;;;;;;;;x
String_Culture_tangut_PlFem;_;tangoutes;;;;;;;;;;;;x
String_Culture_tangut_PlMasc;_;tangouts;;;;;;;;;;;;x
String_Culture_telugu_Fem;_;télougou;;;;;;;;;;;;x
String_Culture_telugu_Masc;_;télougou;;;;;;;;;;;;x
String_Culture_telugu_PlFem;_;télougous;;;;;;;;;;;;x
String_Culture_telugu_PlMasc;_;télougous;;;;;;;;;;;;x
String_Culture_tocharian_Fem;_;tokharienne;;;;;;;;;;;;x
String_Culture_tocharian_Masc;_;tokharien;;;;;;;;;;;;x
String_Culture_tocharian_PlFem;_;tokhariennes;;;;;;;;;;;;x
String_Culture_tocharian_PlMasc;_;tokhariens;;;;;;;;;;;;x
String_Culture_turkish_Fem;_;turque;;;;;;;;;;;;x
String_Culture_turkish_Masc;_;turc;;;;;;;;;;;;x
String_Culture_turkish_PlFem;_;turques;;;;;;;;;;;;x
String_Culture_turkish_PlMasc;_;turcs;;;;;;;;;;;;x
String_Culture_ugricbaltic_Fem;_;estonienne;;;;;;;;;;;;x
String_Culture_ugricbaltic_Masc;_;estonien;;;;;;;;;;;;x
String_Culture_ugricbaltic_PlFem;_;estoniennes;;;;;;;;;;;;x
String_Culture_ugricbaltic_PlMasc;_;estoniens;;;;;;;;;;;;x
String_Culture_uyghur_Fem;_;ouïghoure;;;;;;;;;;;;x
String_Culture_uyghur_Masc;_;ouïghour;;;;;;;;;;;;x
String_Culture_uyghur_PlFem;_;ouïghoures;;;;;;;;;;;;x
String_Culture_uyghur_PlMasc;_;ouïghours;;;;;;;;;;;;x
String_Culture_visigothic_Fem;_;wisigothe;;;;;;;;;;;;x
String_Culture_visigothic_Masc;_;wisigothe;;;;;;;;;;;;x
String_Culture_visigothic_PlFem;_;wisigothes;;;;;;;;;;;;x
String_Culture_visigothic_PlMasc;_;wisigothes;;;;;;;;;;;;x
String_Culture_volhynian_Fem;_;volhynienne;;;;;;;;;;;;x
String_Culture_volhynian_Masc;_;volhynien;;;;;;;;;;;;x
String_Culture_volhynian_PlFem;_;volhyniennes;;;;;;;;;;;;x
String_Culture_volhynian_PlMasc;_;volhyniens;;;;;;;;;;;;x
String_Culture_welsh_Fem;_;galloise;;;;;;;;;;;;x
String_Culture_welsh_Masc;_;gallois;;;;;;;;;;;;x
String_Culture_welsh_PlFem;_;galloises;;;;;;;;;;;;x
String_Culture_welsh_PlMasc;_;gallois;;;;;;;;;;;;x
# Strings Religions
String_Religion_aztec_Fem;_;aztèque;;;;;;;;;;;;x
String_Religion_aztec_Masc;_;aztèque;;;;;;;;;;;;x
String_Religion_aztec_PlFem;_;aztèques;;;;;;;;;;;;x
String_Religion_aztec_PlMasc;_;aztèques;;;;;;;;;;;;x
String_Religion_aztec_reformed_Fem;_;aztèque;;;;;;;;;;;;x
String_Religion_aztec_reformed_Masc;_;aztèque;;;;;;;;;;;;x
String_Religion_aztec_reformed_PlFem;_;aztèques;;;;;;;;;;;;x
String_Religion_aztec_reformed_PlMasc;_;aztèques;;;;;;;;;;;;x
String_Religion_baltic_pagan_Fem;_;romuvienne;;;;;;;;;;;;x
String_Religion_baltic_pagan_Masc;_;romuvien;;;;;;;;;;;;x
String_Religion_baltic_pagan_PlFem;_;romuviennes;;;;;;;;;;;;x
String_Religion_baltic_pagan_PlMasc;_;romuviens;;;;;;;;;;;;x
String_Religion_baltic_pagan_reformed_Fem;_;romuvienne;;;;;;;;;;;;x
String_Religion_baltic_pagan_reformed_Masc;_;romuvien;;;;;;;;;;;;x
String_Religion_baltic_pagan_reformed_PlFem;_;romuviennes;;;;;;;;;;;;x
String_Religion_baltic_pagan_reformed_PlMasc;_;romuviens;;;;;;;;;;;;x
String_Religion_bogomilist_Fem;_;bogomile;;;;;;;;;;;;x
String_Religion_bogomilist_Masc;_;bogomile;;;;;;;;;;;;x
String_Religion_bogomilist_PlFem;_;bogomiles;;;;;;;;;;;;x
String_Religion_bogomilist_PlMasc;_;bogomiles;;;;;;;;;;;;x
String_Religion_bon_Fem;_;bön;;;;;;;;;;;;x
String_Religion_bon_Masc;_;bön;;;;;;;;;;;;x
String_Religion_bon_PlFem;_;bön;;;;;;;;;;;;x
String_Religion_bon_PlMasc;_;bön;;;;;;;;;;;;x
String_Religion_buddhist_Fem;_;bouddhiste;;;;;;;;;;;;x
String_Religion_buddhist_Masc;_;bouddhiste;;;;;;;;;;;;x
String_Religion_buddhist_PlFem;_;bouddhistes;;;;;;;;;;;;x
String_Religion_buddhist_PlMasc;_;bouddhistes;;;;;;;;;;;;x
String_Religion_cathar_Fem;_;cathare;;;;;;;;;;;;x
String_Religion_cathar_Masc;_;cathare;;;;;;;;;;;;x
String_Religion_cathar_PlFem;_;cathares;;;;;;;;;;;;x
String_Religion_cathar_PlMasc;_;cathares;;;;;;;;;;;;x
String_Religion_catholic_Fem;_;catholique;;;;;;;;;;;;x
String_Religion_catholic_Masc;_;catholique;;;;;;;;;;;;x
String_Religion_catholic_PlFem;_;catholiques;;;;;;;;;;;;x
String_Religion_catholic_PlMasc;_;catholiques;;;;;;;;;;;;x
String_Religion_druze_Fem;_;druze;;;;;;;;;;;;x
String_Religion_druze_Masc;_;druze;;;;;;;;;;;;x
String_Religion_druze_PlFem;_;druzes;;;;;;;;;;;;x
String_Religion_druze_PlMasc;_;druzes;;;;;;;;;;;;x
String_Religion_finnish_pagan_Fem;_;suomenusko;;;;;;;;;;;;x
String_Religion_finnish_pagan_Masc;_;suomenusko;;;;;;;;;;;;x
String_Religion_finnish_pagan_PlFem;_;suomenuskos;;;;;;;;;;;;x
String_Religion_finnish_pagan_PlMasc;_;suomenuskos;;;;;;;;;;;;x
String_Religion_finnish_pagan_reformed_Fem;_;suomenusko;;;;;;;;;;;;x
String_Religion_finnish_pagan_reformed_Masc;_;suomenusko;;;;;;;;;;;;x
String_Religion_finnish_pagan_reformed_PlFem;_;suomenuskos;;;;;;;;;;;;x
String_Religion_finnish_pagan_reformed_PlMasc;_;suomenuskos;;;;;;;;;;;;x
