#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
REL_CAPTOR;Captor;Ravisseur;Entführer;;Captor;;;;;;;;;x
ca_wall_1_desc;A simple palisade to keep out riff-raff, but it will not delay a determined attacker for very long.;Une simple palissade qui peut éloigner la piétaille, mais qui ne retiendra jamais très longtemps un assaillant déterminé.;Einfache Palisaden, die Gesindel fernhalten, allerdings werden sie keinem entschlossenen Angreifer lange standhalten.;;Empalizada sencilla para impedir el paso a los alborotadores, aunque no resistirá mucho tiempo ante un atacante resuelto. ;;;;;;;;;x
ca_wall_2_desc;These low walls provide some protection, but they can still easily be scaled.;Ces murs bas offrent une certaine protection, mais peuvent être facilement escaladés.;Diese niedrigen Mauern bieten einen gewissen Schutz, allerdings können sie leicht niedergerissen werden.;;Estas murallas bajas proporcionan cierta protección, pero pueden escalarse fácilmente. ;;;;;;;;;x
ca_wall_3_desc;These stone walls surround the castle and must be overcome by any attacker.;Ces remparts qui entourent le château contraignent les attaquants à tenter de les surmonter.;Diese Steinmauern umgeben die Burg und müssen von jedem Angreifer überwunden werden.;;Estas murallas de piedra rodean el castillo y deben ser superadas por cualquier atacante.;;;;;;;;;x
ca_wall_4_desc;These large walls surround the castle and must be overcome by any attacker.;Ces murailles qui entourent le château sont difficilement surmontable par un assaillant.;Diese großen Mauern umgeben die Burg und müssen erst von jedem Angreifer überwunden werden.;;Estas grandes murallas rodean el castillo y deben ser superadas por cualquier atacante.;;;;;;;;;x
ca_wall_5_desc;These massive walls surround the castle and must be overcome by any attacker.;Ces murailles massives qui entourent le château sont presque insurmontable pour les assaillants.;Diese massiven Mauern umgeben die Burg und müssen erst von jedem Angreifer überwunden werden.;;Estas enormes murallas rodean el castillo y deben ser superadas por cualquier atacante.;;;;;;;;;x
ca_keep_1_desc;This keep serves as the fortified residence of the castle's inhabitants.;Ce lieu sert de résidence fortifiée aux habitants du château.;Dieser wehrhafte Wohnturm dient den Burgbewohnern als befestigte Wohnstätte.;;Esta fortaleza sirve como residencia fortificada a los habitantes del castillo. ;;;;;;;;;x
ca_militia_barracks_1_desc;This simple training ground readies the peasants for war.;Ce simple camp de miliciens prépare les paysans à se défendre.;Dieser einfache Übungsplatz bereitet die Bauern auf den Krieg vor.;;En este sencillo campo de entrenamiento se prepara a los campesinos para la guerra. ;;;;;;;;;x
ca_militia_barracks_2_desc;An archery range where the levies can master the art of the bow.;Une archerie permet aux archers de maîtriser leur art.;Ein Bogenschießplatz, auf dem das Heer seine Bogenkünste verbessern kann.;;Campo de prácticas de tiro, donde los levas pueden aprender el arte del tiro con arco.;;;;;;;;;x
ca_militia_barracks_3_desc;An expanded archery range where the levies can master the art of the bow.;Une guilde des archers est un vaste bâtiment où les troupes peuvent exercer leur art.;Ein erweiterter Bogenschießplatz, auf dem das Heer seine Bogenkünste verbessern kann. ;;Campo de prácticas de tiro ampliado, donde las levas pueden aprender el arte del tiro con arco.;;;;;;;;;x
ca_barracks_1_desc;These quarters are the home of the castle's levies.;Les levées du château habitent dans ces quartiers.;Diese Quartiere sind die Behausung für das Burgheer. ;;Estos cuartos son el hogar de las levas del castillo. ;;;;;;;;;x
ca_stable_1_desc;This stable just outside the castle walls houses all the steeds of the levy.;Cet enclos proche du château abrite les destriers de l'armée.;Dieser Stall, direkt außerhalb der Burgmauern, beherbergt alle Rösser des Heeres.;;Este establo situado junto a las murallas del castillo alberga las monturas de la leva. ;;;;;;;;;x
ca_town_1_desc;A small village has formed around the castle, as local peasants flock to its walls for protection.;Un petit village fortifié s'est formé autour du château. Les paysans des environs affluent vers ces murs pour bénéficier de protection.;Ein kleines Dorf hat sich um die Burg herum gebildet, da ansässige Bauern für Schutz zu den Burgmauern strömen.;;Una pequeña aldea se ha formado alrededor del castillo, pues los campesinos locales acuden a sus murallas en busca de protección. ;;;;;;;;;x
ca_town_2_desc;A town has formed around the castle, as local peasants flock to its walls for protection.;Un petit bourg fortifié s'est formé autour du château. Les paysans des environs affluent vers ces murs pour bénéficier de protection.;Eine Kleinstadt hat sich um die Burg herum gebildet, da ansässige Bauern für Schutz zu den Burgmauern strömen.;;Un pueblo se ha formado alrededor del castillo, pues los campesinos locales acuden a sus murallas en busca de protección. ;;;;;;;;;x
ca_town_3_desc;A city has formed around the castle, as local peasants flock to its walls for protection.;Une petite ville fortifiée s'est formée autour du château. Les paysans des environs affluent vers ces murs pour bénéficier de protection.;Eine Stadt hat sich um die Burg herum gebildet, da ansässige Bauern für Schutz zu den Burgmauern strömen.;;Una ciudad se ha formado alrededor del castillo, pues los campesinos locales acuden a sus murallas en busca de protección. ;;;;;;;;;x
ca_town_4_desc;The small village that once surrounded this castle has turned into a large city, with thousands of inhabitants calling it their home.;Le petit village qui jadis fut construit autour du château est devenu une belle cité où des milliers d'habitants ont trouvé leur bien-être.;Das kleine Dorf, das diese Burg einmal umgeben hat, hat sich zu einer großen Stadt mit Tausenden Einwohnern gemausert, die sie als ihre Heimat bezeichnen. ;;La pequeña aldea que una vez rodeó el castillo se ha convertido en una gran ciudad, a la que miles de habitantes consideran su hogar. ;;;;;;;;;x
ca_town_5_desc;The small village that once surrounded this castle has turned into a bustling metropolis, with thousands of inhabitants calling it their home.;Le petit village qui jadis fut construit autour du château est devenu une puissante et vaste cité où des milliers d'habitants ont trouvé leur confort.;Das kleine Dorf, das diese Burg einmal umgeben hat, hat sich zu einer geschäftigen Metropole mit Tausenden Einwohnern gemausert, die sie als ihre Heimat bezeichnen. ;;La pequeña aldea que una vez rodeó el castillo se ha convertido en una bulliciosa metrópoli, a la que miles de habitantes consideran su hogar. ;;;;;;;;;x
ca_warrior_cult_desc;Pagan warriors from all nearby tribes gather here and work themselves into a blood frenzy before they set out for battle.;Des guerriers païens des tribus environnantes se rassemblent ici et s'excitent dans une frénésie sanglante avant de se préparer à la bataille.;Heidnische Krieger von allen nahegelegenen Stämmen haben sich hier versammelt und treiben sich gegenseitig in einen Blutrausch, bevor sie in den Kampf ziehen. ;;Guerreros paganos de todas las tribus cercanas se reúnen aquí y se entrenan en un frenesí de sangre antes de partir para la batalla. ;;;;;;;;;x
ca_culture_frank_norman_german_1_desc;Here knights face off against each other in jousting tournaments and other chivalrous competitions.;Ici, les écuyers s'affrontent continuellement, en joutes, tournois et autres compétitions chevaleresques.;Hier treten Ritter auf Turnierkämpfen beim Lanzenstechen, oder anderen ritterlichen Wettbewerben, gegeneinander an. ;;Aquí los caballeros se enfrentan unos contra otros en torneos de justas y otras competiciones caballerescas. ;;;;;;;;;x
ca_culture_group_north_germanic_1_desc;Housecarls are trained here, providing excellent if somewhat ill-tempered heavy infantry, usually equipped with powerful battle axes.;Les huscarls s'entraînent ici. Habituellement équipés de puissantes haches de combat, ils forment une infanterie lourde qui peut avoir très mauvais caractère.;Die Huscarl werden hier ausgebildet. Sie leisten ausgezeichnete Arbeit, auch wenn sie eine etwas übellaunige, schwere Infanterie sind, die normalerweise mit mächtigen Kampfäxten ausgerüstet ist.;;Aquí se entrenan los huscarles, que constituyen una excelente infantería pesada, a pesar de su mal carácter. Suelen equiparse con potentes hachas de guerra. ;;;;;;;;;x
ca_culture_hungarian_1_desc;The hussars make excellent light cavalry, and are trained to hit the enemy relentlessly from different directions before regrouping and doing it again.;Les hussards forment une excellente cavalerie légère. Ils sont entraînés à frapper l'ennemi de tous côtés et avec acharnement, puis ils se regroupent au loin avant de recommencer inlassablement.;Die Husaren geben eine hervorragende leichte Kavallerie ab und sind darin geübt, den Feind schonungslos aus unterschiedlichen Richtungen anzugreifen, bevor sie sich neu gruppieren und erneut attackieren.;;Los húsares constituyen una caballería ligera excelente y son entrenados para atacar al enemigo sin descanso desde distintos puntos, para después reagruparse y atacar de nuevo.;;;;;;;;;x
ca_culture_group_arabic_1_desc;Camels make adaptable and sturdy mounts, especially in desert environments. Not only do their smell often frighten horses, but they are excellent pack animals that free up faster mounts for use in battle when the situation dictates.;Les chameaux sont des montures robustes qui s'adaptent particulièrement bien au désert. En plus d'effrayer les chevaux par leur odeur, ils sont d'excellentes bêtes de somme, ce qui permet de libérer les montures plus rapides lorsque la situation l'exige.;Kamele sind, insbesondere in Wüstenregionen, anpassungsfähige und robuste Reittiere. Nicht nur, dass ihr Geruch häufig Pferde verschreckt, sie sind auch hervorragende Packtiere, die im Kampf den Platz der schnelleren Pferde einnehmen, wenn die Umstände es verlangen.;;Los camellos son una montura adaptable y resistente, sobre todo en parajes desérticos. El olor que desprenden suele asustar a los caballos y, además, son excelentes animales de carga y permiten liberar monturas más rápidas para acudir a la batalla cuando la situación lo requiere. ;;;;;;;;;x
ca_culture_group_byzantine_1_desc;Both the horse and rider are clad in iron scales in these heavily armored cavalry formations. The cataphracts are a fearsome sight on the battlefield, and few armies can withstand one of their massed charges.;Le cheval et le cavalier sont tous deux revêtus de très lourde armures d'écailles de fer. Les cataphractaires offrent un terrifiant spectacle sur les champs de bataille, et peu d'armées peuvent résister lorsqu'ils chargent de front.;Sowohl Pferd als auch Reiter sind in diesen schweren Kavallerieformationen in Eisenschuppen gewandet. Die Kataphrakte sind ein beängstigender Anblick auf dem Schlachtfeld und nur wenige Armeen können einem ihrer geballten Vorstöße standhalten.;;En estas formaciones de caballería fuertemente acorazadas, tanto el caballo como el jinete están revestidos con una armadura. Los catafractos son temibles en el campo de batalla y son pocos los ejércitos que pueden resistir sus cargas masivas. ;;;;;;;;;x
ca_culture_west_african_1_desc;These free warriors from the horon caste come armed with bows and poisoned arrows.;Ces guerriers libres de la caste des Horon sont armés d'arcs et de flèches empoisonnées.;Diese freien Krieger der Horon-Kaste kommen bewaffnet mit Bögen und vergifteten Pfeilen. ;;Estos guerreros libres de la casta de los horones van armados con arcos y flechas envenenadas. ;;;;;;;;;x
ct_wall_q_1_desc;This shallow moat surrounding the city provides another obstacle for attackers to overcome.;Ces fossés peu profondes qui entourent la cité sont un obstacle supplémentaire à franchir pour les attaquants.;Dieser seichte Burggraben, der die Stadt umgibt, bietet ein weiteres Hindernis, das Angreifer überwinden müssen. ;;Campo de prácticas de tiro ampliado, donde las levas pueden aprender el arte del tiro con arco.;;;;;;;;;x
ct_wall_q_2_desc;This gatehouse defends the entrance to the city, and makes it easier to control who comes in and who leaves.;Ces portes fortifiées protègent l'entrée de la cité. Il est ainsi plus simple de contrôler qui y entre et qui en sort.;Dieses Torhaus verteidigt den Eingang der Stadt und vereinfacht die Kontrolle darüber, wer reinkommt und wer geht.;;Esta puerta defiende la entrada de la ciudad y permite controlar más fácilmente quién entra y quién sale. ;;;;;;;;;x
ct_wall_3_desc;These stone walls surround the city and must be overcome by any attacker.;Les remparts entourent la cité et doivent être surmontés par n'importe quel assaillant.;Diese Steinmauern umgeben die Stadt und müssen von jedem Angreifer überwunden werden.;;Estas murallas de piedra rodean la ciudad y deben ser superadas por cualquier atacante.;;;;;;;;;x
ct_wall_4_desc;These large walls surround the city and must be overcome by any attacker.;Ces doubles remparts entourent la cité et doivent être surmontés n'importe quel assaillant.;Diese großen Mauern umgeben die Stadt und müssen erst von jedem Angreifer überwunden werden.;;Estas grandes murallas rodean la ciudad y deben ser superadas por cualquier atacante.;;;;;;;;;x
ct_wall_5_desc;These massive walls surround the city and must be overcome by any attacker.;Ces grandes murailles entourent la cité et doivent être surmontées n'importe quel assaillant.;Diese massiven Mauern umgeben die Stadt und müssen erst von jedem Angreifer überwunden werden.;;Estas enormes murallas rodean la ciudad y deben ser superadas por cualquier atacante.;;;;;;;;;x
ct_training_grounds_1_desc;The city militia assembles here to train and arm themselves.;La milice de la cité se rassemble ici pour s'entraîner et s'armer.;Die Stadt-Miliz versammelt sich hier, um zu üben und sich zu bewaffnen.;;La milicia de la ciudad se reúne aquí para entrenar y armarse. ;;;;;;;;;x
ct_barracks_2_desc;This range lets the city inhabitants practise their archery and provides skilled bowmen for the militia.;Les citadins peuvent s'exercer au tir à l'arc dans cette archerie. La milice peut ainsi disposer d'habiles archers.;Dieser Bereich erlaubt es den Bewohnern der Stadt, sich in der Bogenkunst zu üben, und bietet der Miliz sachkundige Bogenschützen.;;Este campo de entrenamiento permite a los habitantes de la ciudad practicar el tiro con arco y proporciona arqueros cualificados a la milicia. ;;;;;;;;;x
ct_guard_1_desc;The city guard are headquartered here, constantly on watch for those who would break the law or upset the peace.;Le quartier général des gardes de la cité sont ici. Ils patrouillent constamment dans les rues, prêts à arrêter quiconque contrevient à la loi ou trouble la paix.;Die Stadtwache hat hier ihren Hauptsitz und hält rund um die Uhr nach denen Ausschau, die das Gesetz brechen oder den Frieden stören würden. ;;La guardia de la ciudad, siempre atenta para descubrir a quienes violen la ley o alteren el orden público, tiene su sede aquí. ;;;;;;;;;x
ct_marketplace_1_desc;A small market in the center of town where merchants peddle their wares.;Une petite place de marché au centre de la ville où les marchands locaux concluent leurs petites transactions.;Ein kleiner Markt im Zentrum der Stadt, wo die Kaufleute ihre Waren feilbieten. ;;Pequeño mercado en el centro de la ciudad donde los mercaderes venden sus mercancías. ;;;;;;;;;x
ct_marketplace_2_desc;This is where the city's guilds meet and organize their activities.;C'est là que les guildes de la cité se rencontrent et organisent leurs activités.;An diesem Ort treffen sich die Gilden der Stadt und organisieren ihre Aktivitäten.;;Aquí es donde los gremios de la ciudad se reúnen y organizan sus actividades. ;;;;;;;;;x
ct_marketplace_3_desc;Toll booths provide a welcome boost to any city's income, as traveling merchants are forced to part with some of their wealth while passing through.;Les barrières de péages augmentent considérablement les revenus de la cité car les marchands qui passent par là doivent se délester d'une partie de leurs richesses.;Mauthäuschen bieten dem städtischen Einkommen einen willkommenen Schub, da reisende Kaufleute bei ihrer Durchreise einen Teil ihres Reichtums abgeben müssen.;;Los controles de peaje favorecen los ingresos de cualquier ciudad, puesto que los mercaderes ambulantes se ven obligados a desprenderse de parte de su riqueza al pasar.;;;;;;;;;x
ct_marketplace_4_desc;Legal disputes in the city are adjucated here, ensuring that trade and commerce continues to flow as smoothly as possible.;Dans la cité, les disputes finissent par être réglées ici, en respectant le code juridique, ce qui assure la sérénité des affaires commerciales.;Rechtliche Streitigkeiten in der Stadt werden hier verhandelt und stellen sicher, dass der Handel weiterhin so reibungslos wie möglich weitergehen kann.;;Las disputas legales de la ciudad se deliberan aquí, lo que garantiza que el comercio y los negocios fluyan de la mejor forma posible. ;;;;;;;;;x
ct_marketplace_5_desc;Assay offices test the purity of precious metals, and the assayer provides those certified as pure with a master's mark as proof of their quality. This helps to promote fair and honest trade.;On teste la pureté des métaux précieux dans ces hôtels. Les analystes apposent leur marque sur les métaux qui sont certifiés purs, preuve de leur qualité. Ceci assure un commerce honnête et juste. ;In Metallprobenbüros wird die Reinheit wertvoller Metalle überprüft und der Prüfer vergibt an all jene, die als unverfälscht gelten, die Meistermarke als Zeichen für ihre Qualität. Dies hilft dabei, einen gerechten und ehrlichen Handel voranzutreiben.;;Las oficinas de tasación analizan la pureza de los metales preciosos. El tasador agrega a los metales certificados como puros una marca maestra que garantiza su calidad. Esto ayuda a promover el comercio justo y honesto. ;;;;;;;;;x
ct_marketplace_6_desc;These fairgrounds are large enough to host a magnificent fair, bringing in traders and entertainers from all over the realm.;Ces grandes Foires sont assez importants qu'ils nécessitent d'immenses champs, afin d'accueillir des marchands et des artistes venus de tout le Royaume.;Dieser Festplatz ist groß genug, um einen prächtigen Jahrmarkt abzuhalten, der Händler und Unterhaltungskünstler aus dem ganzen Reich anlockt.;;Estos terrenos son lo suficientemente amplios como para albergar una magnífica feria, que convoca a mercaderes y artistas de todo el territorio.;;;;;;;;;x
ct_port_1_desc;A port that services ships coming in to load or unload cargo.;Un petit embarcadère où apontent les bateaux venant charger ou décharger leurs marchandises.;Ein Hafen, der Schiffen, die ihn anlaufen, dazu dient, ihre Fracht zu be- oder entladen.;;Puerto mercantil, utilizado para la carga y descarga de mercancías.;;;;;;;;;x
ct_university_1_desc;A place of higher learning for those with influence enough to gain admission.;Un lieu de hautes études pour ceux qui ont suffisament de capacités pour y être admis.;Ein Ort der höheren Lehre für all jene, die ausreichend Einfluss besitzen, um Zutritt zu erlangen.;;Centro de educación superior para aquellos con influencia suficiente para ser admitidos.;;;;;;;;;x
tp_wall_q_1_desc;This shallow moat surrounding the [Root.Holder.GetHouseOfWorship] provides another obstacle for attackers to overcome.;Ces fossés peu profonds entourant le bâtiment religieux forment un autre obstacle à surmonter pour les assaillants.;Dieser seichte Burggraben, der die Kirche umgibt, bietet ein weiteres Hindernis, das Angreifer überwinden müssen.;;El poco profundo foso que rodea la iglesia es un obstáculo más que los atacantes deben superar.;;;;;;;;;x
tp_wall_q_2_desc;This gatehouse defends the entrance to the [Root.Holder.GetHouseOfWorship], and makes it easier to control who comes in and who leaves.;Ces portes fortifiées protègent l'entrée de l'église. Il est ainsi plus simple de contrôler qui y entre et qui en sort.;Dieses Pförtnerhaus verteidigt den Eingang der Kirche und vereinfacht die Kontrolle darüber, wer reinkommt und wer geht.;;Esta puerta defiende la entrada de la iglesia y permite controlar más fácilmente quién entra y quién sale. ;;;;;;;;;x
tp_wall_3_desc;These stone walls surround the [Root.Holder.GetHouseOfWorship] and must be overcome by any attacker.;Ces remparts entourant le bâtiment religieux géneront longtemps tout attaquant.;Diese Steinmauern umgeben die Kirche und müssen von jedem Angreifer überwunden werden.;;Estas murallas de piedra rodean la iglesia y deben ser superadas por cualquier atacante.;;;;;;;;;x
tp_wall_4_desc;These large walls surround the [Root.Holder.GetHouseOfWorship] and must be overcome by any attacker.;Ces doubles remparts de pierre entourent l'église et sont à même de bloquer tout attaquant.;Diese großen Mauern umgeben die Kirche und müssen erst von jedem Angreifer überwunden werden.;;Estas grandes murallas rodean la iglesia y deben ser superadas por cualquier atacante.;;;;;;;;;x
tp_wall_5_desc;These massive walls surround the [Root.Holder.GetHouseOfWorship] and must be overcome by any attacker.;Ces murailles en pierre entourent l'église et offrent un obstacle presque insurmontable aux attaquants.;Diese massiven Mauern umgeben die Kirche und müssen erst von jedem Angreifer überwunden werden.;;Estas enormes murallas rodean la iglesia y deben ser superadas por cualquier atacante.;;;;;;;;;x
tp_monastery_1_desc;This [Root.Holder.GetHouseOfWorship] serves as the spiritual center of the local community.;Cette église est le centre spirituel de la communauté locale.;Diese Kirche dient als spirituelles Zentrum für die ansässige Gemeinde.;;Esta iglesia constituye el centro espiritual de la comunidad local. ;;;;;;;;;x
tp_monastery_2_desc;People from across the realm come here to visit this impressive cathedral. It serves as a major landmark, and its spires can be seen from far away.;Des gens viennent de toute la région visiter cette belle église. Elle est un point de repère important et ses clochers peuvent être vus de très loin.;Menschen aus dem ganzen Reich kommen her, um die beeindruckende Kathedrale zu besuchen. Sie dient als bedeutendes Wahrzeichen, dessen Turmspitzen von Weitem zu sehen sind.;;Personas de todo el territorio vienen para visitar esta impresionante catedral. Constituye un importante lugar de interés, cuyas agujas se divisan a gran distancia.;;;;;;;;;x
tp_barracks_1_desc;When necessary, peasants from the local farms are conscripted into the [Root.Holder.GetHouseOfWorship] militia and stationed here.;Lorsqu'il le faut, des paysans des fermes avoisinantes sont enrôlés dans la milice du clergé et s'entrainent ici.;Falls nötig, werden die ansässigen Bauern in die Kirchen-Miliz eingezogen und hier stationiert.;;En caso necesario, se reclutan campesinos de las haciendas locales para la milicia eclesiástica y se apostan aquí. ;;;;;;;;;x
tp_elite_barracks_1_desc;These holy warriors have sworn to defend this [Root.Holder.GetHouseOfWorship] with their lives.;Ces saints guerriers ont juré de défendre leur commanderie au péril de leur vie.;Diese heiligen Krieger haben geschworen, die Kirche mit ihren Leben zu verteidigen. ;;Estos guerreros santos han jurado defender esta iglesia con su vida. ;;;;;;;;;x
tp_town_1_desc;This small village of faithful peasants has formed around the [Root.Holder.GetHouseOfWorship].;Ce petit village paroissial rural fut été érigé autour du bâtiment religieux.;Dieses kleine Dorf gläubiger Bauern hat sich um diese Kirche niedergelassen.;;Esta pequeña aldea de campesinos fieles se ha formado alrededor de la iglesia. ;;;;;;;;;x
tp_town_2_desc;This town of faithful peasants has formed around the [Root.Holder.GetHouseOfWorship].;Ce petit bourg rural a été érigée autour du bâtiment religieux.;Diese Stadt gläubiger Bauern hat sich um diese Kirche niedergelassen.;;Este pueblo de campesinos fieles se ha formado alrededor de la iglesia. ;;;;;;;;;x
tp_town_3_desc;This large town of faithful peasants has formed around the [Root.Holder.GetHouseOfWorship].;Cette ville de paysans fidèles a été érigée autour du bâtiment religieux.;Diese große Stadt gläubiger Bauern hat sich um diese Kirche niedergelassen.;;Esta gran ciudad de campesinos fieles se ha formado alrededor de la iglesia. ;;;;;;;;;x
tp_town_4_desc;The small village that once surrounded this [Root.Holder.GetHouseOfWorship] has turned into a large city, with thousands of inhabitants calling it their home.;Le petit village qui s'est un jour construit autour du bâtiment religieux est devenu une belle cité épiscopale où des milliers d'habitants ont trouvé leur confort.;Das kleine Dorf, das diese Kirche einmal umgeben hat, hat sich zu einer großen Stadt mit Tausenden Einwohnern gemausert, die sie als ihre Heimat bezeichnen.;;La pequeña aldea que una vez rodeó esta iglesia se ha convertido en una gran ciudad, a la que miles de habitantes consideran su hogar. ;;;;;;;;;x
tp_town_5_desc;The small village that once surrounded this [Root.Holder.GetHouseOfWorship] has turned into a bustling metropolis, with thousands of inhabitants calling it their home.;Le petit village qui s'est un jour construit autour du bâtiment religieux est devenu une grande cité archi-épiscopale, où des milliers d'habitants ont trouvé leur bonheur.;Das kleine Dorf, das diese Kirche einmal umgeben hat, hat sich zu einer geschäftigen Metropole mit Tausenden Einwohnern gemausert, die sie als ihre Heimat bezeichnen.;;La pequeña aldea que una vez rodeó esta iglesia se ha convertido en una bulliciosa metrópoli, a la que miles de habitantes consideran su hogar. ;;;;;;;;;x
tp_school_1_desc;This school teaches many subjects and is a rare center of high learning, but the students enrolled here primarily study to prepare themselves for future careers in the clergy. No girls allowed.;De nombreuses disciplines sont enseignées dans cette école et c'est l'un des rares lieux d'enseignement. Toutefois, les élèves qui y sont admis se préparent principalement à une carrière religieuse. Les filles n'y sont bien sûr pas admises.;Diese Schule unterrichtet viele Fächer und ist ein seltenes Zentrum der höheren Lehre, doch die Schüler, die hier eingeschrieben sind, studieren hier hauptsächlich, um sich auf ihre zukünftigen Karrieren im Klerus vorzubereiten. Mädchen sind nicht erlaubt.;;Esta escuela imparte numerosas materias y es un centro poco habitual para la formación superior, aunque la mayoría de los estudiantes matriculados en ella se preparan para su futura carrera en el clero. No se admiten mujeres.;;;;;;;;;x
ct_marketplace_1_desc_muslim;A small bazaar in the center of town where merchants peddle their wares.;Un petit souk logé au coeur de la ville où les marchands locaux mènent leurs petites affaires.;Ein kleiner Basar im Zentrum der Stadt, wo die Kaufleute ihre Waren feilbieten.;;Pequeño bazar del centro de la ciudad donde los mercaderes venden sus mercancías. ;;;;;;;;;x
ct_marketplace_2_desc_muslim;A large bazaar in the center of town where merchants peddle their wares.;Un souk situé au centre de la ville où les marchands de la région concluent leurs affaires.;Ein großer Basar im Zentrum der Stadt, wo die Kaufleute ihre Waren feilbieten.;;Gran bazar del centro de la ciudad donde los mercaderes venden sus mercancías. ;;;;;;;;;x
ct_marketplace_3_desc_muslim;This open-air marketplace is filled with merchant stands where almost anything can be bought.;Ce marché à ciel ouvert est rempli de kiosques de marchands où on peut acheter à peu près tout.;Dieser Marktplatz im Freien ist gefüllt mit den Ständen der Kaufleute, an denen man fast alles kaufen kann.;;Este mercado al aire libre está lleno de puestos de mercaderes que venden prácticamente de todo.;;;;;;;;;x
ct_marketplace_4_desc_muslim;This walled and highly populated quarter of the city is a complex maze of narrow streets and alleyways.;Ce bazar à l'intérieur de l'enceinte de la cité est très peuplé. Ses rues étroites et ses ruelles forment un complexe labyrinthe.;Dieses von Mauern umgebene und stark bewohnte Stadtviertel ist ein komplexes Labyrinth aus engen Straßen und Gassen.;;Este barrio amurallado de la ciudad, densamente poblado, es un complejo laberinto de callejuelas y pasadizos.;;;;;;;;;x
ct_marketplace_5_desc_muslim;This walled and highly populated quarter forms the heart of the city, and it is a complex maze of narrow streets and alleyways.;Ce bazar couvert est très peuplé et se greffe au coeur de la cité. Ses rues étroites et ses ruelles forment un complexe labyrinthe.;Dieses von Mauern umgebene und stark bewohnte Stadtviertel bildet das Herz der Stadt und ist ein komplexes Labyrinth aus engen Straßen und Gassen.;;Este barrio amurallado constituye el corazón de la ciudad, densamente poblado, y es un complejo laberinto de callejuelas y pasadizos.;;;;;;;;;x
ct_marketplace_6_desc_muslim;A great bazaar that seems filled with merchants from all over the known world. If an item can't be found for sale here, it likely doesn't exist.;Un grand bazar qui accueille les marchands provenant de tous les coins du monde connu. Si vous ne trouvez pas ce que vous cherchez ici, c'est probablement que cela n'existe pas.;Ein großer Basar, der mit Kaufleuten aus der ganzen Welt gefüllt ist. Wenn ein Gegenstand hier nicht zum Verkauf feilgeboten wird, ist es sehr wahrscheinlich, dass er gar nicht existiert.;;Este gran bazar parece reunir a mercaderes de todo el mundo conocido. Lo que no está a la venta aquí, probablemente ni existe. ;;;;;;;;;x
tp_wall_q_1_desc_muslim;This shallow moat surrounding the mosque provides another obstacle for attackers to overcome.;Ce porche permet de protèger l'entrée de la mosquée. Il est ainsi plus simple de contrôler qui y entre et qui en sort.;Dieser seichte Burggraben, der die Moschee umgibt, bietet ein weiteres Hindernis, das Angreifer überwinden müssen. ;;El foso encharcado que rodea la mezquita es un obstáculo más que los atacantes deben superar.;;;;;;;;;x
tp_wall_q_2_desc_muslim;This gatehouse defends the entrance to the mosque, and makes it easier to control who comes in and who leaves.;Ce minaret permet de surveiller les environs de la mosquée et de se prévenir de toute attaque surprise.;Dieses Pförtnerhaus verteidigt den Eingang der Moschee und vereinfacht die Kontrolle darüber, wer reinkommt und wer geht.;;Esta puerta defiende la entrada de la mezquita y permite controlar más fácilmente quién entra y quién sale. ;;;;;;;;;x
tp_wall_3_desc_muslim;These stone walls surround the mosque and must be overcome by any attacker.;Ces murs de pierre entourent la mosquée et doivent être franchis par les assaillants.;Diese Steinmauern umgeben die Moschee und müssen von jedem Angreifer überwunden werden.;;Todo atacante debe superar antes las murallas de piedra que rodean la mezquita.;;;;;;;;;x
tp_wall_4_desc_muslim;These large walls surround the mosque and must be overcome by any attacker.;Cette enceinte en pierre entoure la mosquée et offre un obstacle sérieux aux assaillants.;Diese großen Mauern umgeben die Moschee und müssen erst von jedem Angreifer überwunden werden.;;Todo atacante debe superar antes las grandes murallas que rodean la mezquita.;;;;;;;;;x
tp_wall_5_desc_muslim;These massive walls surround the mosque and must be overcome by any attacker.;Cette double enceinte en pierre entoure la mosquée et offrent une protection importante contre tout attaquant.;Diese massiven Mauern umgeben die Moschee und müssen erst von jedem Angreifer überwunden werden.;;Todo atacante debe superar antes las enormes murallas que rodean la mezquita.;;;;;;;;;x
tp_monastery_1_desc_muslim;This mosque serves as the spiritual center of the local community.;Cette mussalla est le centre spirituel de la communauté locale.;Diese Moschee dient als spirituelles Zentrum für die ansässige Gemeinde.;;Esta mezquita sirve como centro espiritual de la comunidad local. ;;;;;;;;;x
tp_monastery_2_desc_muslim;People from across the realm come here to visit this impressive mosque. It serves as a major landmark, and its minarets can be seen from far away.;De toute la région, on vient visiter cette belle Markaz. Elle est un point de repère important et ses minarets peuvent être vus de très loin.;Menschen aus dem ganzen Reich kommen her, um die beeindruckende Moschee zu besuchen. Sie dient als bedeutendes Wahrzeichen, dessen Minarette von Weitem zu sehen sind.;;Personas de todo el territorio vienen para visitar esta impresionante mezquita. Constituye un importante lugar de interés, cuyos minaretes se divisan a gran distancia.;;;;;;;;;x
